Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
236,1861,0.0,26.08571428571429,4.714285714285716,0.0
237,1480,0.0,26.042857142857144,4.857142857142859,0.0
238,1493,0.0,26.0,5.000000000000003,0.0
239,2386,0.0,26.0,5.714285714285717,0.0
240,2075,0.0,26.0,6.4285714285714315,0.0
241,2171,0.0,26.0,7.142857142857146,0.0
242,2123,0.0,26.0,7.85714285714286,0.0
243,2086,0.0,26.0,8.571428571428575,0.0
244,1534,0.0,26.0,9.285714285714288,0.0
245,1252,0.060240963855421686,26.0,10.000000000000002,0.0
246,3301,0.06790997625220593,26.071428571428573,9.142857142857144,0.0
247,2401,0.07557898864899018,26.142857142857146,8.285714285714286,0.0
248,2182,0.08324800104577443,26.21428571428572,7.42857142857143,0.0
249,2233,0.09091701344255868,26.285714285714292,6.571428571428573,0.0
250,2350,0.09858602583934292,26.357142857142865,5.714285714285716,0.0
251,1785,0.10625503823612717,26.428571428571438,4.857142857142859,0.0
252,2051,0.11392405063291142,26.50000000000001,4.000000000000003,0.0
253,3044,0.111758533699462,26.600000000000012,4.714285714285717,0.0
254,2697,0.10959301676601257,26.700000000000014,5.4285714285714315,0.0
255,2686,0.10742749983256315,26.800000000000015,6.142857142857146,0.0
256,2206,0.10526198289911373,26.900000000000016,6.85714285714286,0.0
257,2181,0.10309646596566431,27.000000000000018,7.571428571428575,0.0
258,1731,0.10093094903221489,27.10000000000002,8.285714285714288,0.0
259,1425,0.09876543209876547,27.20000000000002,9.000000000000002,0.0
260,2620,0.10052910052910057,27.57142857142859,9.142857142857144,0.0
261,2145,0.10229276895943566,27.94285714285716,9.285714285714286,0.0
262,1861,0.10405643738977076,28.31428571428573,9.428571428571429,0.0
263,1519,0.10582010582010586,28.6857142857143,9.571428571428571,0.0
264,1505,0.10758377425044095,29.05714285714287,9.714285714285714,0.0
265,1108,0.10934744268077605,29.42857142857144,9.857142857142856,0.0
266,1033,0.11111111111111115,29.80000000000001,9.999999999999998,0.0
267,1664,0.12139503688799466,29.82857142857144,9.57142857142857,0.0
268,1478,0.1316789626648782,29.85714285714287,9.14285714285714,0.0
269,1358,0.14196288844176172,29.885714285714297,8.714285714285712,0.0
270,1189,0.15224681421864525,29.914285714285725,8.285714285714283,0.0
271,1131,0.16253073999552878,29.942857142857154,7.857142857142854,0.0
272,890,0.1728146657724123,29.971428571428582,7.428571428571425,0.0
273,812,0.18309859154929584,30.00000000000001,6.9999999999999964,0.0
274,1472,0.19555168850943505,29.757142857142867,6.857142857142853,0.0
275,1281,0.20800478546957427,29.514285714285723,6.71428571428571,0.0
276,1279,0.22045788242971348,29.27142857142858,6.571428571428567,0.0
277,1264,0.2329109793898527,29.028571428571436,6.4285714285714235,0.0
278,1094,0.2453640763499919,28.785714285714292,6.28571428571428,0.0
279,872,0.25781717331013115,28.542857142857148,6.142857142857137,0.0
280,968,0.2702702702702704,28.300000000000004,5.999999999999994,0.0
281,1596,0.26869726869726884,27.84285714285715,5.999999999999994,0.0
282,1426,0.2671242671242673,27.385714285714293,5.999999999999994,0.0
283,1410,0.26555126555126574,26.928571428571438,5.999999999999994,0.00015963843961283128
284,1452,0.2639782639782642,26.471428571428582,5.999999999999994,0.00047767460557725423
285,1448,0.26240526240526263,26.014285714285727,5.999999999999994,0.0008068771908928338
286,1035,0.2608322608322611,25.55714285714287,5.999999999999994,0.0011003058771760043
287,1058,0.2592592592592595,25.100000000000016,5.999999999999994,0.0013662320861683632
288,2067,0.2903285345145813,24.957142857142873,5.999999999999994,0.0016344329361396613
289,1768,0.32139780976990306,24.81428571428573,5.999999999999994,0.0020041654879890685
290,1706,0.35246708502522484,24.67142857142859,5.999999999999994,0.0027810587750686116
291,1705,0.3835363602805466,24.528571428571446,5.999999999999994,0.0038528282472361044
292,1720,0.4146056355358684,24.385714285714304,5.999999999999994,0.004934936996580594
293,1363,0.44567491079119015,24.24285714285716,5.999999999999994,0.005969691856454439
294,1710,0.4767441860465119,24.10000000000002,5.999999999999994,0.006977151024581011
295,2423,0.49153028997990267,24.485714285714305,5.999999999999994,0.008110129017636325
