Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
304,12370,0.8686173264486517,25.357142857142872,3.5714285714285703,0.01676282538328685
305,8654,0.8803786574870912,25.34285714285716,3.4285714285714275,0.018560947088468744
306,5639,0.8921399885255307,25.328571428571447,3.2857142857142847,0.020068876982745898
307,9747,0.9039013195639701,25.314285714285734,3.142857142857142,0.020773441784897498
308,8545,0.9156626506024096,25.300000000000022,2.999999999999999,0.021222019066168416
309,12815,0.9179261075613608,25.70000000000002,3.7142857142857135,0.021536175666261988
310,10614,0.9201895645203121,26.10000000000002,4.428571428571428,0.02215893339259172
311,8725,0.9224530214792633,26.500000000000018,5.142857142857142,0.023233972049430646
312,8120,0.9247164784382146,26.900000000000016,5.857142857142857,0.02478024560640993
313,7507,0.9269799353971658,27.300000000000015,6.571428571428571,0.028414941610335795
314,6011,0.9292433923561171,27.700000000000014,7.285714285714286,0.032891564230809245
315,5506,0.9315068493150683,28.100000000000012,8.0,0.03732047513462493
316,9101,0.9327628004790137,28.185714285714297,8.714285714285714,0.039405193932333236
317,7389,0.9340187516429591,28.271428571428583,9.428571428571427,0.041180004433486
318,6902,0.9352747028069045,28.35714285714287,10.14285714285714,0.04401089962184652
319,6732,0.9365306539708499,28.442857142857154,10.857142857142854,0.04814689544325873
320,6178,0.9377866051347953,28.52857142857144,11.571428571428568,0.05275281899449191
321,4402,0.9390425562987407,28.614285714285725,12.285714285714281,0.05842735428182701
322,4121,0.9402985074626861,28.70000000000001,12.999999999999995,0.06305364790387069
323,6750,0.9373065547836847,28.85714285714287,13.142857142857137,0.06532376702521259
324,5756,0.9343146021046834,29.014285714285727,13.28571428571428,0.0677974779237996
325,4915,0.9313226494256821,29.171428571428585,13.428571428571422,0.07252812730967464
326,4553,0.9283306967466808,29.328571428571443,13.571428571428564,0.07750648547107422
327,4231,0.9253387440676795,29.4857142857143,13.714285714285706,0.08381793949653246
328,3202,0.9223467913886781,29.64285714285716,13.857142857142849,0.09179178737567585
