Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
266,709,0.09090909090909087,27.50000000000002,26.000000000000004,0.0
267,1159,0.09284745105640624,27.70000000000002,25.571428571428577,0.0
268,996,0.0947858112037216,27.90000000000002,25.14285714285715,0.0
269,932,0.09672417135103697,28.10000000000002,24.714285714285722,0.0
270,807,0.09866253149835234,28.30000000000002,24.285714285714295,0.0
271,738,0.10060089164566771,28.500000000000018,23.85714285714287,0.0
272,572,0.10253925179298308,28.700000000000017,23.42857142857144,0.0
273,558,0.10447761194029845,28.900000000000016,23.000000000000014,0.0
274,976,0.10404499242915849,28.871428571428588,20.42857142857144,0.0
275,935,0.10361237291801853,28.84285714285716,17.85714285714287,0.0
276,952,0.10317975340687857,28.81428571428573,15.285714285714297,0.0
277,807,0.10274713389573861,28.785714285714302,12.714285714285726,0.0
278,650,0.10231451438459865,28.757142857142874,10.142857142857155,0.0
279,667,0.1018818948734587,28.728571428571446,7.571428571428584,0.0
280,643,0.10144927536231874,28.700000000000017,5.000000000000012,0.0
281,955,0.16042590949423238,28.80000000000002,5.714285714285727,0.0
282,1048,0.21940254362614603,28.90000000000002,6.428571428571441,0.0
283,1015,0.27837917775805965,29.00000000000002,7.142857142857156,0.0
284,904,0.33735581188997327,29.100000000000023,7.85714285714287,0.0
285,875,0.3963324460218869,29.200000000000024,8.571428571428584,0.0
286,681,0.4553090801538005,29.300000000000026,9.285714285714297,0.0
287,719,0.5142857142857141,29.400000000000027,10.00000000000001,0.0
288,1082,0.49543817527010786,29.114285714285742,9.714285714285724,0.0
289,1031,0.4765906362545016,28.828571428571458,9.428571428571438,0.0
290,1028,0.45774309723889534,28.542857142857173,9.142857142857151,0.0
291,913,0.4388955582232891,28.257142857142888,8.857142857142865,0.0
292,921,0.4200480192076828,27.971428571428604,8.571428571428578,0.0
293,748,0.40120048019207655,27.68571428571432,8.285714285714292,0.0
294,813,0.3823529411764703,27.400000000000034,8.000000000000005,0.0
295,1304,0.3781512605042014,27.557142857142892,9.000000000000005,0.0
296,1330,0.3739495798319325,27.71428571428575,10.000000000000005,0.0
297,1315,0.3697478991596636,27.87142857142861,11.000000000000005,0.0
298,1018,0.3655462184873947,28.028571428571468,12.000000000000005,0.0
299,516,0.3613445378151258,28.185714285714326,13.000000000000005,0.0
