Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
290,2094,0.27447342573392985,26.400000000000002,8.14285714285714,0.002294580360013062
291,2174,0.27938448106515323,26.3,7.857142857142855,0.004114144242551337
292,2117,0.2842955363963766,26.2,7.571428571428569,0.006103616467262115
293,1668,0.2892065917276,26.099999999999998,7.285714285714284,0.00801295010491613
294,2276,0.2941176470588234,25.999999999999996,6.999999999999998,0.010517235520401994
295,3046,0.3084388685051484,26.328571428571426,7.285714285714284,0.012732585894118572
296,2879,0.32276008995147343,26.657142857142855,7.571428571428569,0.014055508601087377
297,2797,0.33708131139779846,26.985714285714284,7.857142857142855,0.015100399475410265
298,2172,0.3514025328441235,27.314285714285713,8.14285714285714,0.016006819593866364
299,1035,0.3657237542904485,27.642857142857142,8.428571428571427,0.01645784901126974
300,2660,0.38004497573677354,27.97142857142857,8.714285714285714,0.01645784901126974
301,3234,0.39436619718309857,28.3,9.0,0.0164891048774234
302,3193,0.39846772945364495,28.114285714285714,8.714285714285714,0.01655597789338006
303,6234,0.40256926172419133,27.928571428571427,8.428571428571427,0.016748601254559587
304,6026,0.4066707939947377,27.74285714285714,8.14285714285714,0.01787453931669952
305,4699,0.4107723262652841,27.557142857142853,7.857142857142855,0.019814401939898967
306,3074,0.4148738585358305,27.371428571428567,7.571428571428569,0.02137973932971068
307,5790,0.41897539080637686,27.18571428571428,7.285714285714284,0.02171156032736522
308,4984,0.42307692307692324,26.999999999999993,6.999999999999998,0.02268739754390677
309,7369,0.457875457875458,27.328571428571422,9.57142857142857,0.02325490957877814
310,6069,0.4926739926739928,27.65714285714285,12.14285714285714,0.023711027160439088
311,5756,0.5274725274725276,27.98571428571428,14.714285714285712,0.024765004042364782
312,4938,0.5622710622710624,28.31428571428571,17.285714285714285,0.02629018127857209
313,4754,0.5970695970695972,28.64285714285714,19.857142857142858,0.029626926710627194
314,4075,0.631868131868132,28.971428571428568,22.42857142857143,0.03462786529521256
315,3936,0.6666666666666667,29.299999999999997,25.000000000000004,0.03981179607291848
316,6061,0.6801705756929638,29.37142857142857,24.28571428571429,0.04319869626694109
317,5629,0.6936744847192609,29.442857142857143,23.571428571428573,0.04588288463296254
318,5386,0.7071783937455579,29.514285714285716,22.857142857142858,0.04918782903840783
319,5168,0.720682302771855,29.58571428571429,22.142857142857142,0.05430252443818035
320,5058,0.734186211798152,29.657142857142862,21.428571428571427,0.060767945728186265
321,3684,0.7476901208244491,29.728571428571435,20.71428571428571,0.06746360645084733
322,3729,0.7611940298507461,29.800000000000008,19.999999999999996,0.07242929132593381
323,5452,0.7655472636815919,29.44285714285715,18.428571428571423,0.07521996770106017
324,4901,0.7699004975124376,29.085714285714293,16.85714285714285,0.07793468505262706
325,4441,0.7742537313432833,28.728571428571435,15.28571428571428,0.082649414397724
326,3749,0.7786069651741291,28.371428571428577,13.714285714285708,0.08791057624005377
327,3733,0.7829601990049748,28.01428571428572,12.142857142857137,0.09441561252320793
328,2606,0.7873134328358206,27.657142857142862,10.571428571428566,0.10321940872987245
329,1375,0.7916666666666663,27.300000000000004,8.999999999999995,0.11120437393137193
330,3356,0.7963320463320459,27.34285714285715,8.999999999999995,0.11382223444189289
331,3592,0.8009974259974255,27.385714285714293,8.999999999999995,0.11724129910282943
