Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
276,651,0.22641509433962265,31.08571428571427,12.571428571428573,0.0
277,605,0.22641509433962265,30.7142857142857,14.42857142857143,0.0
278,563,0.22641509433962265,30.34285714285713,16.28571428571429,0.0
279,426,0.22641509433962265,29.97142857142856,18.142857142857146,0.0
280,519,0.22641509433962265,29.59999999999999,20.000000000000004,0.0
281,765,0.23287078632990582,28.942857142857132,18.142857142857146,0.0
282,727,0.239326478320189,28.285714285714274,16.28571428571429,0.0
283,650,0.24578217031047217,27.628571428571416,14.42857142857143,0.0001850228151108957
284,653,0.25223786230075534,26.971428571428557,12.571428571428573,0.0003865253951304542
285,664,0.2586935542910385,26.3142857142857,10.714285714285715,0.0006119985422898858
286,513,0.2651492462813217,25.65714285714284,8.857142857142858,0.0008135011223094443
287,581,0.27160493827160487,24.999999999999982,7.0,0.0008749257006053692
288,916,0.32019919078742604,24.88571428571427,6.571428571428571,0.0009779242312845115
289,903,0.3687934433032472,24.771428571428554,6.142857142857142,0.0011198749335659477
290,829,0.41738769581906837,24.65714285714284,5.7142857142857135,0.0021933068932983913
291,666,0.46598194833488954,24.542857142857127,5.285714285714285,0.0036487697668225625
292,791,0.5145762008507107,24.428571428571413,4.857142857142856,0.005096367298003964
293,620,0.5631704533665318,24.3142857142857,4.428571428571427,0.0063754217789831315
294,771,0.611764705882353,24.199999999999985,3.9999999999999987,0.00797283535478874
295,1030,0.6080432172869148,24.685714285714273,4.57142857142857,0.010227192286271494
296,1175,0.6043217286914766,25.17142857142856,5.1428571428571415,0.011586772891236174
297,1095,0.6006002400960384,25.657142857142848,5.714285714285713,0.013574831803399402
298,799,0.5968787515006002,26.142857142857135,6.285714285714284,0.01624567733893745
299,317,0.593157262905162,26.628571428571423,6.857142857142855,0.016806738426055106
300,992,0.5894357743097238,27.11428571428571,7.428571428571426,0.016806738426055106
301,1312,0.5857142857142856,27.599999999999998,7.999999999999997,0.016901871614391478
302,1454,0.5766439909297051,27.357142857142854,7.285714285714283,0.017037080594664827
303,2487,0.5675736961451245,27.11428571428571,6.5714285714285685,0.017157682510587313
304,2323,0.558503401360544,26.871428571428567,5.857142857142854,0.019305295510275322
305,1602,0.5494331065759634,26.628571428571423,5.14285714285714,0.023889666475776058
306,971,0.5403628117913829,26.38571428571428,4.428571428571425,0.026664634162327932
307,1812,0.5312925170068024,26.142857142857135,3.714285714285711,0.02723356059178836
308,1721,0.5222222222222218,25.89999999999999,2.9999999999999964,0.02792233985694815
309,2337,0.545466405740378,26.142857142857135,4.9999999999999964,0.028271785781034113
310,1775,0.5687105892585341,26.38571428571428,6.9999999999999964,0.029106261149590945
311,1540,0.5919547727766903,26.628571428571423,8.999999999999996,0.030602923435386776
312,1525,0.6151989562948464,26.871428571428567,10.999999999999996,0.03239210154831137
313,1183,0.6384431398130026,27.11428571428571,12.999999999999996,0.03720569106208714
314,1031,0.6616873233311588,27.357142857142854,14.999999999999996,0.04296461981744166
315,1091,0.6849315068493149,27.599999999999998,16.999999999999996,0.048043383730202276
316,1733,0.6979215871516296,28.014285714285712,18.57142857142857,0.049818703858999135
317,1466,0.7109116674539442,28.428571428571427,20.142857142857142,0.05223336395822979
318,1437,0.7239017477562588,28.84285714285714,21.714285714285715,0.05593232210000146
319,1274,0.7368918280585735,29.257142857142856,23.28571428571429,0.06065714560733739
320,1244,0.7498819083608881,29.67142857142857,24.85714285714286,0.06571718251451998
321,1042,0.7628719886632027,30.085714285714285,26.428571428571434,0.07126037616561565
322,976,0.7758620689655173,30.5,28.000000000000007,0.07692154995185287
323,1604,0.7926436781609196,30.2,25.428571428571434,0.07898339326599352
324,1291,0.8094252873563219,29.9,22.85714285714286,0.08146322334463571
325,1346,0.8262068965517242,29.599999999999998,20.28571428571429,0.08536181136586914
326,1139,0.8429885057471265,29.299999999999997,17.714285714285715,0.09045668050342685
327,996,0.8597701149425288,28.999999999999996,15.142857142857144,0.09686056733088859
328,755,0.876551724137931,28.699999999999996,12.571428571428573,0.10421541150160248
329,741,0.8933333333333333,28.399999999999995,10.000000000000002,0.11188337120558095
330,1207,0.8850632911392405,28.571428571428566,8.571428571428573,0.11442949488396935
331,1098,0.8767932489451478,28.742857142857137,7.142857142857144,0.11718910642594724
332,1004,0.868523206751055,28.914285714285707,5.714285714285715,0.12049217566979945
333,972,0.8602531645569622,29.08571428571428,4.2857142857142865,0.1238611639732863
334,903,0.8519831223628694,29.25714285714285,2.8571428571428577,0.12882569315202097
335,781,0.8437130801687767,29.42857142857142,1.428571428571429,0.13686632026700216
336,762,0.8354430379746839,29.59999999999999,4.440892098500626e-16,0.1450136913137781
337,1034,0.8505478140623342,29.714285714285705,2.0000000000000004,0.149450493475324
338,884,0.8656525901499844,29.82857142857142,4.0,0.15272622129103228
339,891,0.8807573662376347,29.942857142857132,6.0,0.15631057015866642
340,851,0.8958621423252849,30.057142857142846,8.0,0.16202567772096838
341,706,0.9109669184129352,30.17142857142856,10.0,0.16894156088093332
342,594,0.9260716945005855,30.285714285714274,12.0,0.1751192254810125
343,603,0.9411764705882357,30.399999999999988,14.0,0.18469022349182998
344,783,0.9495798319327735,30.14285714285713,12.857142857142858,0.19106339803014374
345,704,0.9579831932773113,29.885714285714275,11.714285714285715,0.19538334367688276
346,715,0.9663865546218491,29.62857142857142,10.571428571428573,0.2008707308513559
347,681,0.9747899159663869,29.371428571428563,9.42857142857143,0.2086379436848979
348,583,0.9831932773109247,29.114285714285707,8.285714285714288,0.21611900787320767
349,510,0.9915966386554624,28.85714285714285,7.142857142857146,0.22352066955786665
350,490,1.0000000000000002,28.599999999999994,6.0000000000000036,0.23239577204140466
351,746,1.0000000000000002,28.228571428571424,5.85714285714286,0.23536699874641426
352,733,1.0000000000000002,27.857142857142854,5.714285714285717,0.23925472510441242
353,608,1.0000000000000002,27.485714285714284,5.571428571428574,0.24521590552000963
354,597,1.0000000000000002,27.114285714285714,5.428571428571431,0.25365354515324495
355,471,1.0000000000000002,26.742857142857144,5.285714285714287,0.260381034637095
