areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000001,North East,region,2021-07-21,2152
E12000001,North East,region,2021-07-20,2607
E12000001,North East,region,2021-07-19,3465
E12000001,North East,region,2021-07-18,2474
E12000001,North East,region,2021-07-17,2679
E12000001,North East,region,2021-07-16,3953
E12000001,North East,region,2021-07-15,4636
E12000001,North East,region,2021-07-14,4330
E12000001,North East,region,2021-07-13,4173
E12000001,North East,region,2021-07-12,4058
E12000001,North East,region,2021-07-11,2931
E12000001,North East,region,2021-07-10,2883
E12000001,North East,region,2021-07-09,3142
E12000001,North East,region,2021-07-08,3268
E12000001,North East,region,2021-07-07,3793
E12000001,North East,region,2021-07-06,3590
E12000001,North East,region,2021-07-05,3466
E12000001,North East,region,2021-07-04,2471
E12000001,North East,region,2021-07-03,2303
E12000001,North East,region,2021-07-02,2334
E12000001,North East,region,2021-07-01,2611
E12000001,North East,region,2021-06-30,2552
E12000001,North East,region,2021-06-29,2441
E12000001,North East,region,2021-06-28,2339
E12000001,North East,region,2021-06-27,1636
E12000001,North East,region,2021-06-26,1371
E12000001,North East,region,2021-06-25,1547
E12000001,North East,region,2021-06-24,1400
E12000001,North East,region,2021-06-23,1358
E12000001,North East,region,2021-06-22,1205
E12000001,North East,region,2021-06-21,1103
E12000001,North East,region,2021-06-20,691
E12000001,North East,region,2021-06-19,633
E12000001,North East,region,2021-06-18,731
E12000001,North East,region,2021-06-17,769
E12000001,North East,region,2021-06-16,664
E12000001,North East,region,2021-06-15,668
E12000001,North East,region,2021-06-14,678
E12000001,North East,region,2021-06-13,423
E12000001,North East,region,2021-06-12,374
E12000001,North East,region,2021-06-11,407
E12000001,North East,region,2021-06-10,401
E12000001,North East,region,2021-06-09,375
E12000001,North East,region,2021-06-08,318
E12000001,North East,region,2021-06-07,301
E12000001,North East,region,2021-06-06,219
E12000001,North East,region,2021-06-05,156
E12000001,North East,region,2021-06-04,192
E12000001,North East,region,2021-06-03,220
E12000001,North East,region,2021-06-02,158
E12000001,North East,region,2021-06-01,136
E12000001,North East,region,2021-05-31,96
E12000001,North East,region,2021-05-30,84
E12000001,North East,region,2021-05-29,99
E12000001,North East,region,2021-05-28,103
E12000001,North East,region,2021-05-27,92
E12000001,North East,region,2021-05-26,96
E12000001,North East,region,2021-05-25,98
E12000001,North East,region,2021-05-24,83
E12000001,North East,region,2021-05-23,84
E12000001,North East,region,2021-05-22,54
E12000001,North East,region,2021-05-21,66
E12000001,North East,region,2021-05-20,67
E12000001,North East,region,2021-05-19,79
E12000001,North East,region,2021-05-18,93
E12000001,North East,region,2021-05-17,102
E12000001,North East,region,2021-05-16,76
E12000001,North East,region,2021-05-15,50
E12000001,North East,region,2021-05-14,66
E12000001,North East,region,2021-05-13,79
E12000001,North East,region,2021-05-12,79
E12000001,North East,region,2021-05-11,100
E12000001,North East,region,2021-05-10,68
E12000001,North East,region,2021-05-09,100
E12000001,North East,region,2021-05-08,71
E12000001,North East,region,2021-05-07,77
E12000001,North East,region,2021-05-06,91
E12000001,North East,region,2021-05-05,95
E12000001,North East,region,2021-05-04,119
E12000001,North East,region,2021-05-03,68
E12000001,North East,region,2021-05-02,58
E12000001,North East,region,2021-05-01,57
E12000001,North East,region,2021-04-30,71
E12000001,North East,region,2021-04-29,77
E12000001,North East,region,2021-04-28,85
E12000001,North East,region,2021-04-27,107
E12000001,North East,region,2021-04-26,112
E12000001,North East,region,2021-04-25,91
E12000001,North East,region,2021-04-24,59
E12000001,North East,region,2021-04-23,78
E12000001,North East,region,2021-04-22,61
E12000001,North East,region,2021-04-21,111
E12000001,North East,region,2021-04-20,84
E12000001,North East,region,2021-04-19,103
E12000001,North East,region,2021-04-18,95
E12000001,North East,region,2021-04-17,65
E12000001,North East,region,2021-04-16,95
E12000001,North East,region,2021-04-15,79
E12000001,North East,region,2021-04-14,98
E12000001,North East,region,2021-04-13,66
E12000001,North East,region,2021-04-12,92
E12000001,North East,region,2021-04-11,114
E12000001,North East,region,2021-04-10,82
E12000001,North East,region,2021-04-09,98
E12000001,North East,region,2021-04-08,107
E12000001,North East,region,2021-04-07,126
E12000001,North East,region,2021-04-06,144
E12000001,North East,region,2021-04-05,133
E12000001,North East,region,2021-04-04,104
E12000001,North East,region,2021-04-03,106
E12000001,North East,region,2021-04-02,102
E12000001,North East,region,2021-04-01,164
E12000001,North East,region,2021-03-31,232
E12000001,North East,region,2021-03-30,186
E12000001,North East,region,2021-03-29,232
E12000001,North East,region,2021-03-28,274
E12000001,North East,region,2021-03-27,216
E12000001,North East,region,2021-03-26,205
E12000001,North East,region,2021-03-25,236
E12000001,North East,region,2021-03-24,160
E12000001,North East,region,2021-03-23,167
E12000001,North East,region,2021-03-22,335
E12000001,North East,region,2021-03-21,299
E12000001,North East,region,2021-03-20,219
E12000001,North East,region,2021-03-19,256
E12000001,North East,region,2021-03-18,271
E12000001,North East,region,2021-03-17,315
E12000001,North East,region,2021-03-16,310
E12000001,North East,region,2021-03-15,327
E12000001,North East,region,2021-03-14,212
E12000001,North East,region,2021-03-13,269
E12000001,North East,region,2021-03-12,296
E12000001,North East,region,2021-03-11,311
E12000001,North East,region,2021-03-10,331
E12000001,North East,region,2021-03-09,381
E12000001,North East,region,2021-03-08,347
E12000001,North East,region,2021-03-07,220
E12000001,North East,region,2021-03-06,249
E12000001,North East,region,2021-03-05,285
E12000001,North East,region,2021-03-04,308
E12000001,North East,region,2021-03-03,349
E12000001,North East,region,2021-03-02,333
E12000001,North East,region,2021-03-01,407
E12000001,North East,region,2021-02-28,261
E12000001,North East,region,2021-02-27,290
E12000001,North East,region,2021-02-26,380
E12000001,North East,region,2021-02-25,469
E12000001,North East,region,2021-02-24,444
E12000001,North East,region,2021-02-23,402
E12000001,North East,region,2021-02-22,566
E12000001,North East,region,2021-02-21,417
E12000001,North East,region,2021-02-20,356
E12000001,North East,region,2021-02-19,471
E12000001,North East,region,2021-02-18,597
E12000001,North East,region,2021-02-17,608
E12000001,North East,region,2021-02-16,733
E12000001,North East,region,2021-02-15,746
E12000001,North East,region,2021-02-14,490
E12000001,North East,region,2021-02-13,510
E12000001,North East,region,2021-02-12,583
E12000001,North East,region,2021-02-11,681
E12000001,North East,region,2021-02-10,715
E12000001,North East,region,2021-02-09,704
E12000001,North East,region,2021-02-08,783
E12000001,North East,region,2021-02-07,603
E12000001,North East,region,2021-02-06,594
E12000001,North East,region,2021-02-05,706
E12000001,North East,region,2021-02-04,851
E12000001,North East,region,2021-02-03,891
E12000001,North East,region,2021-02-02,884
E12000001,North East,region,2021-02-01,1034
E12000001,North East,region,2021-01-31,762
E12000001,North East,region,2021-01-30,781
E12000001,North East,region,2021-01-29,903
E12000001,North East,region,2021-01-28,972
E12000001,North East,region,2021-01-27,1004
E12000001,North East,region,2021-01-26,1098
E12000001,North East,region,2021-01-25,1207
E12000001,North East,region,2021-01-24,741
E12000001,North East,region,2021-01-23,755
E12000001,North East,region,2021-01-22,996
E12000001,North East,region,2021-01-21,1139
E12000001,North East,region,2021-01-20,1346
E12000001,North East,region,2021-01-19,1291
E12000001,North East,region,2021-01-18,1604
E12000001,North East,region,2021-01-17,976
E12000001,North East,region,2021-01-16,1042
E12000001,North East,region,2021-01-15,1244
E12000001,North East,region,2021-01-14,1274
E12000001,North East,region,2021-01-13,1437
E12000001,North East,region,2021-01-12,1466
E12000001,North East,region,2021-01-11,1733
E12000001,North East,region,2021-01-10,1091
E12000001,North East,region,2021-01-09,1031
E12000001,North East,region,2021-01-08,1183
E12000001,North East,region,2021-01-07,1525
E12000001,North East,region,2021-01-06,1540
E12000001,North East,region,2021-01-05,1775
E12000001,North East,region,2021-01-04,2337
E12000001,North East,region,2021-01-03,1721
E12000001,North East,region,2021-01-02,1812
E12000001,North East,region,2021-01-01,971
E12000001,North East,region,2020-12-31,1602
