areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000008,South East,region,2020-12-02,2289
E12000008,South East,region,2020-12-01,2282
E12000008,South East,region,2020-11-30,2412
E12000008,South East,region,2020-11-29,1466
E12000008,South East,region,2020-11-28,1459
E12000008,South East,region,2020-11-27,2053
E12000008,South East,region,2020-11-26,1756
E12000008,South East,region,2020-11-25,2047
E12000008,South East,region,2020-11-24,1967
E12000008,South East,region,2020-11-23,2383
E12000008,South East,region,2020-11-22,1292
E12000008,South East,region,2020-11-21,1475
E12000008,South East,region,2020-11-20,1883
E12000008,South East,region,2020-11-19,1895
E12000008,South East,region,2020-11-18,2257
E12000008,South East,region,2020-11-17,2284
E12000008,South East,region,2020-11-16,2996
E12000008,South East,region,2020-11-15,1693
E12000008,South East,region,2020-11-14,1807
E12000008,South East,region,2020-11-13,2732
E12000008,South East,region,2020-11-12,2625
E12000008,South East,region,2020-11-11,2715
E12000008,South East,region,2020-11-10,2609
E12000008,South East,region,2020-11-09,2987
E12000008,South East,region,2020-11-08,1962
E12000008,South East,region,2020-11-07,1715
E12000008,South East,region,2020-11-06,1920
E12000008,South East,region,2020-11-05,1923
E12000008,South East,region,2020-11-04,1944
E12000008,South East,region,2020-11-03,1974
E12000008,South East,region,2020-11-02,2523
E12000008,South East,region,2020-11-01,1017
E12000008,South East,region,2020-10-31,1212
E12000008,South East,region,2020-10-30,1701
E12000008,South East,region,2020-10-29,1708
E12000008,South East,region,2020-10-28,1627
E12000008,South East,region,2020-10-27,1702
E12000008,South East,region,2020-10-26,1858
E12000008,South East,region,2020-10-25,972
E12000008,South East,region,2020-10-24,1099
E12000008,South East,region,2020-10-23,1427
E12000008,South East,region,2020-10-22,1450
E12000008,South East,region,2020-10-21,1641
E12000008,South East,region,2020-10-20,1599
E12000008,South East,region,2020-10-19,1412
E12000008,South East,region,2020-10-18,766
E12000008,South East,region,2020-10-17,798
E12000008,South East,region,2020-10-16,959
E12000008,South East,region,2020-10-15,975
E12000008,South East,region,2020-10-14,1079
E12000008,South East,region,2020-10-13,1024
E12000008,South East,region,2020-10-12,870
E12000008,South East,region,2020-10-11,492
E12000008,South East,region,2020-10-10,561
E12000008,South East,region,2020-10-09,785
E12000008,South East,region,2020-10-08,975
E12000008,South East,region,2020-10-07,916
E12000008,South East,region,2020-10-06,683
E12000008,South East,region,2020-10-05,753
E12000008,South East,region,2020-10-04,562
E12000008,South East,region,2020-10-03,543
E12000008,South East,region,2020-10-02,637
E12000008,South East,region,2020-10-01,521
E12000008,South East,region,2020-09-30,493
E12000008,South East,region,2020-09-29,352
E12000008,South East,region,2020-09-28,376
E12000008,South East,region,2020-09-27,269
E12000008,South East,region,2020-09-26,219
E12000008,South East,region,2020-09-25,314
E12000008,South East,region,2020-09-24,288
E12000008,South East,region,2020-09-23,254
E12000008,South East,region,2020-09-22,264
E12000008,South East,region,2020-09-21,226
E12000008,South East,region,2020-09-20,177
E12000008,South East,region,2020-09-19,175
E12000008,South East,region,2020-09-18,192
E12000008,South East,region,2020-09-17,164
E12000008,South East,region,2020-09-16,145
E12000008,South East,region,2020-09-15,137
E12000008,South East,region,2020-09-14,149
