areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2021-04-29,92
N92000002,Northern Ireland,nation,2021-04-28,101
N92000002,Northern Ireland,nation,2021-04-27,107
N92000002,Northern Ireland,nation,2021-04-26,101
N92000002,Northern Ireland,nation,2021-04-25,77
N92000002,Northern Ireland,nation,2021-04-24,73
N92000002,Northern Ireland,nation,2021-04-23,76
N92000002,Northern Ireland,nation,2021-04-22,81
N92000002,Northern Ireland,nation,2021-04-21,116
N92000002,Northern Ireland,nation,2021-04-20,126
N92000002,Northern Ireland,nation,2021-04-19,135
N92000002,Northern Ireland,nation,2021-04-18,77
N92000002,Northern Ireland,nation,2021-04-17,88
N92000002,Northern Ireland,nation,2021-04-16,102
N92000002,Northern Ireland,nation,2021-04-15,118
N92000002,Northern Ireland,nation,2021-04-14,168
N92000002,Northern Ireland,nation,2021-04-13,100
N92000002,Northern Ireland,nation,2021-04-12,112
N92000002,Northern Ireland,nation,2021-04-11,92
N92000002,Northern Ireland,nation,2021-04-10,92
N92000002,Northern Ireland,nation,2021-04-09,129
N92000002,Northern Ireland,nation,2021-04-08,130
N92000002,Northern Ireland,nation,2021-04-07,108
N92000002,Northern Ireland,nation,2021-04-06,93
N92000002,Northern Ireland,nation,2021-04-05,61
N92000002,Northern Ireland,nation,2021-04-04,38
N92000002,Northern Ireland,nation,2021-04-03,53
N92000002,Northern Ireland,nation,2021-04-02,82
N92000002,Northern Ireland,nation,2021-04-01,96
N92000002,Northern Ireland,nation,2021-03-31,121
N92000002,Northern Ireland,nation,2021-03-30,107
N92000002,Northern Ireland,nation,2021-03-29,134
N92000002,Northern Ireland,nation,2021-03-28,95
N92000002,Northern Ireland,nation,2021-03-27,119
N92000002,Northern Ireland,nation,2021-03-26,138
N92000002,Northern Ireland,nation,2021-03-25,179
N92000002,Northern Ireland,nation,2021-03-24,168
N92000002,Northern Ireland,nation,2021-03-23,146
N92000002,Northern Ireland,nation,2021-03-22,176
N92000002,Northern Ireland,nation,2021-03-21,113
N92000002,Northern Ireland,nation,2021-03-20,123
N92000002,Northern Ireland,nation,2021-03-19,136
N92000002,Northern Ireland,nation,2021-03-18,178
N92000002,Northern Ireland,nation,2021-03-17,139
N92000002,Northern Ireland,nation,2021-03-16,177
N92000002,Northern Ireland,nation,2021-03-15,179
N92000002,Northern Ireland,nation,2021-03-14,113
N92000002,Northern Ireland,nation,2021-03-13,137
N92000002,Northern Ireland,nation,2021-03-12,181
N92000002,Northern Ireland,nation,2021-03-11,191
N92000002,Northern Ireland,nation,2021-03-10,199
N92000002,Northern Ireland,nation,2021-03-09,187
N92000002,Northern Ireland,nation,2021-03-08,226
N92000002,Northern Ireland,nation,2021-03-07,162
N92000002,Northern Ireland,nation,2021-03-06,147
N92000002,Northern Ireland,nation,2021-03-05,150
N92000002,Northern Ireland,nation,2021-03-04,171
N92000002,Northern Ireland,nation,2021-03-03,166
N92000002,Northern Ireland,nation,2021-03-02,213
N92000002,Northern Ireland,nation,2021-03-01,191
N92000002,Northern Ireland,nation,2021-02-28,125
N92000002,Northern Ireland,nation,2021-02-27,157
N92000002,Northern Ireland,nation,2021-02-26,180
N92000002,Northern Ireland,nation,2021-02-25,247
N92000002,Northern Ireland,nation,2021-02-24,278
N92000002,Northern Ireland,nation,2021-02-23,256
N92000002,Northern Ireland,nation,2021-02-22,260
N92000002,Northern Ireland,nation,2021-02-21,186
N92000002,Northern Ireland,nation,2021-02-20,232
N92000002,Northern Ireland,nation,2021-02-19,296
N92000002,Northern Ireland,nation,2021-02-18,278
N92000002,Northern Ireland,nation,2021-02-17,336
N92000002,Northern Ireland,nation,2021-02-16,311
N92000002,Northern Ireland,nation,2021-02-15,377
N92000002,Northern Ireland,nation,2021-02-14,249
N92000002,Northern Ireland,nation,2021-02-13,191
N92000002,Northern Ireland,nation,2021-02-12,277
N92000002,Northern Ireland,nation,2021-02-11,289
N92000002,Northern Ireland,nation,2021-02-10,342
N92000002,Northern Ireland,nation,2021-02-09,329
N92000002,Northern Ireland,nation,2021-02-08,366
N92000002,Northern Ireland,nation,2021-02-07,276
N92000002,Northern Ireland,nation,2021-02-06,308
N92000002,Northern Ireland,nation,2021-02-05,428
N92000002,Northern Ireland,nation,2021-02-04,396
N92000002,Northern Ireland,nation,2021-02-03,471
N92000002,Northern Ireland,nation,2021-02-02,442
N92000002,Northern Ireland,nation,2021-02-01,508
N92000002,Northern Ireland,nation,2021-01-31,388
N92000002,Northern Ireland,nation,2021-01-30,397
N92000002,Northern Ireland,nation,2021-01-29,522
N92000002,Northern Ireland,nation,2021-01-28,513
N92000002,Northern Ireland,nation,2021-01-27,610
N92000002,Northern Ireland,nation,2021-01-26,620
N92000002,Northern Ireland,nation,2021-01-25,618
N92000002,Northern Ireland,nation,2021-01-24,442
N92000002,Northern Ireland,nation,2021-01-23,468
N92000002,Northern Ireland,nation,2021-01-22,606
