areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2021-11-24,2418
E12000005,West Midlands,region,2021-11-23,2288
E12000005,West Midlands,region,2021-11-22,1907
E12000005,West Midlands,region,2021-11-21,1096
E12000005,West Midlands,region,2021-11-20,2584
E12000005,West Midlands,region,2021-11-19,2492
E12000005,West Midlands,region,2021-11-18,2334
E12000005,West Midlands,region,2021-11-17,3262
E12000005,West Midlands,region,2021-11-16,2410
E12000005,West Midlands,region,2021-11-15,2494
E12000005,West Midlands,region,2021-11-14,1799
E12000005,West Midlands,region,2021-11-13,3099
E12000005,West Midlands,region,2021-11-12,3382
E12000005,West Midlands,region,2021-11-11,3635
E12000005,West Midlands,region,2021-11-10,4570
E12000005,West Midlands,region,2021-11-09,4555
E12000005,West Midlands,region,2021-11-08,3221
E12000005,West Midlands,region,2021-11-07,2793
E12000005,West Midlands,region,2021-11-06,3403
E12000005,West Midlands,region,2021-11-05,4305
E12000005,West Midlands,region,2021-11-04,4873
E12000005,West Midlands,region,2021-11-03,4423
E12000005,West Midlands,region,2021-11-02,4445
E12000005,West Midlands,region,2021-11-01,4048
E12000005,West Midlands,region,2021-10-31,2728
E12000005,West Midlands,region,2021-10-30,3047
E12000005,West Midlands,region,2021-10-29,3382
E12000005,West Midlands,region,2021-10-28,3499
E12000005,West Midlands,region,2021-10-27,4203
E12000005,West Midlands,region,2021-10-26,3320
E12000005,West Midlands,region,2021-10-25,1858
E12000005,West Midlands,region,2021-10-24,1614
E12000005,West Midlands,region,2021-10-23,2683
E12000005,West Midlands,region,2021-10-22,4393
E12000005,West Midlands,region,2021-10-21,4762
E12000005,West Midlands,region,2021-10-20,4674
E12000005,West Midlands,region,2021-10-19,4364
E12000005,West Midlands,region,2021-10-18,4815
E12000005,West Midlands,region,2021-10-17,1139
E12000005,West Midlands,region,2021-10-16,2150
E12000005,West Midlands,region,2021-10-15,3830
E12000005,West Midlands,region,2021-10-14,4417
E12000005,West Midlands,region,2021-10-13,4327
E12000005,West Midlands,region,2021-10-12,4225
E12000005,West Midlands,region,2021-10-11,4200
E12000005,West Midlands,region,2021-10-10,1240
E12000005,West Midlands,region,2021-10-09,2778
E12000005,West Midlands,region,2021-10-08,3539
E12000005,West Midlands,region,2021-10-07,3745
E12000005,West Midlands,region,2021-10-06,3635
E12000005,West Midlands,region,2021-10-05,3726
E12000005,West Midlands,region,2021-10-04,2886
E12000005,West Midlands,region,2021-10-03,1010
E12000005,West Midlands,region,2021-10-02,2226
E12000005,West Midlands,region,2021-10-01,3348
E12000005,West Midlands,region,2021-09-30,2575
E12000005,West Midlands,region,2021-09-29,2746
E12000005,West Midlands,region,2021-09-28,2594
