date,vaccinated
2021-12-14,4653.0
2021-12-15,5279.0
2021-12-16,6105.0
2021-12-17,6157.0
2021-12-18,6925.0
2021-12-19,5785.0
2021-12-20,6834.0
2021-12-21,6747.0
2021-12-22,7075.0
2021-12-23,5680.0
2021-12-24,2373.0
2021-12-25,151.0
2021-12-26,439.0
2021-12-27,3406.0
2021-12-28,4267.0
2021-12-29,5917.0
2021-12-30,5641.0
2021-12-31,2510.0
2022-01-01,494.0
2022-01-02,2106.0
2022-01-03,3071.0
2022-01-04,4374.0
2022-01-05,5016.0
2022-01-06,5121.0
2022-01-07,4643.0
2022-01-08,5146.0
2022-01-09,3127.0
2022-01-10,3458.0
2022-01-11,3718.0
2022-01-12,3873.0
2022-01-13,3774.0
2022-01-14,3914.0
2022-01-15,4402.0
2022-01-16,2380.0
2022-01-17,3160.0
2022-01-18,3346.0
2022-01-19,3260.0
2022-01-20,2978.0
2022-01-21,2969.0
2022-01-22,3051.0
2022-01-23,1523.0
2022-01-24,2392.0
2022-01-25,2585.0
2022-01-26,2639.0
2022-01-27,2833.0
2022-01-28,2961.0
2022-01-29,2993.0
2022-01-30,1749.0
2022-01-31,2283.0
2022-02-01,2122.0
2022-02-02,2006.0
2022-02-03,2033.0
2022-02-04,1653.0
2022-02-05,1730.0
2022-02-06,877.0
2022-02-07,1431.0
2022-02-08,1580.0
2022-02-09,1567.0
2022-02-10,1303.0
2022-02-11,1437.0
2022-02-12,1530.0
2022-02-13,665.0
2022-02-14,1095.0
2022-02-15,1230.0
2022-02-16,1161.0
2022-02-17,1208.0
2022-02-18,988.0
2022-02-19,1201.0
2022-02-20,587.0
2022-02-21,1118.0
2022-02-22,997.0
2022-02-23,1199.0
2022-02-24,1107.0
2022-02-25,1127.0
2022-02-26,1154.0
2022-02-27,536.0
2022-02-28,869.0
2022-03-01,888.0
2022-03-02,982.0
2022-03-03,951.0
2022-03-04,887.0
2022-03-05,958.0
2022-03-06,361.0
2022-03-07,776.0
2022-03-08,785.0
2022-03-09,846.0
2022-03-10,764.0
2022-03-11,800.0
2022-03-12,950.0
2022-03-13,394.0
2022-03-14,764.0
2022-03-15,726.0
2022-03-16,696.0
2022-03-17,729.0
2022-03-18,707.0
2022-03-19,750.0
2022-03-20,381.0
2022-03-21,634.0
2022-03-22,679.0
2022-03-23,623.0
2022-03-24,586.0
2022-03-25,628.0
2022-03-26,597.0
2022-03-27,256.0
2022-03-28,464.0
2022-03-29,522.0
2022-03-30,565.0
2022-03-31,671.0
2022-04-01,539.0
2022-04-02,592.0
2022-04-03,267.0
2022-04-04,544.0
2022-04-05,510.0
2022-04-06,592.0
2022-04-07,490.0
2022-04-08,647.0
2022-04-09,631.0
2022-04-10,331.0
2022-04-11,570.0
2022-04-12,462.0
2022-04-13,565.0
2022-04-14,527.0
2022-04-15,233.0
2022-04-16,418.0
2022-04-17,97.0
2022-04-18,157.0
2022-04-19,585.0
2022-04-20,560.0
2022-04-21,536.0
2022-04-22,498.0
2022-04-23,501.0
2022-04-24,254.0
2022-04-25,455.0
2022-04-26,444.0
2022-04-27,540.0
2022-04-28,447.0
2022-04-29,443.0
2022-04-30,496.0
2022-05-01,161.0
2022-05-02,92.0
2022-05-03,463.0
2022-05-04,517.0
2022-05-05,507.0
2022-05-06,529.0
2022-05-07,495.0
2022-05-08,170.0
2022-05-09,450.0
2022-05-10,461.0
2022-05-11,440.0
2022-05-12,405.0
2022-05-13,405.0
2022-05-14,471.0
2022-05-15,176.0
2022-05-16,411.0
2022-05-17,392.0
2022-05-18,418.0
2022-05-19,388.0
2022-05-20,396.0
2022-05-21,413.0
2022-05-22,163.0
2022-05-23,339.0
2022-05-24,324.0
2022-05-25,299.0
2022-05-26,315.0
2022-05-27,308.0
2022-05-28,301.0
2022-05-29,129.0
2022-05-30,294.0
2022-05-31,305.0
2022-06-01,309.0
2022-06-02,64.0
2022-06-03,51.0
2022-06-04,206.0
2022-06-05,81.0
