areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000002,North West,region,2021-04-08,9106
E12000002,North West,region,2021-04-07,6530
E12000002,North West,region,2021-04-06,6666
E12000002,North West,region,2021-04-05,1599
E12000002,North West,region,2021-04-04,2272
E12000002,North West,region,2021-04-03,10611
E12000002,North West,region,2021-04-02,7773
E12000002,North West,region,2021-04-01,17581
E12000002,North West,region,2021-03-31,28085
E12000002,North West,region,2021-03-30,24496
E12000002,North West,region,2021-03-29,26709
E12000002,North West,region,2021-03-28,26167
E12000002,North West,region,2021-03-27,61783
E12000002,North West,region,2021-03-26,40581
E12000002,North West,region,2021-03-25,39543
E12000002,North West,region,2021-03-24,35702
E12000002,North West,region,2021-03-23,33136
E12000002,North West,region,2021-03-22,32326
E12000002,North West,region,2021-03-21,34629
E12000002,North West,region,2021-03-20,85458
E12000002,North West,region,2021-03-19,65984
E12000002,North West,region,2021-03-18,51761
E12000002,North West,region,2021-03-17,41054
E12000002,North West,region,2021-03-16,43597
E12000002,North West,region,2021-03-15,32456
E12000002,North West,region,2021-03-14,28532
E12000002,North West,region,2021-03-13,53855
E12000002,North West,region,2021-03-12,38365
E12000002,North West,region,2021-03-11,18672
E12000002,North West,region,2021-03-10,27380
E12000002,North West,region,2021-03-09,21996
E12000002,North West,region,2021-03-08,24962
E12000002,North West,region,2021-03-07,21690
E12000002,North West,region,2021-03-06,48209
E12000002,North West,region,2021-03-05,49520
E12000002,North West,region,2021-03-04,53115
E12000002,North West,region,2021-03-03,27234
E12000002,North West,region,2021-03-02,24038
E12000002,North West,region,2021-03-01,20372
E12000002,North West,region,2021-02-28,19335
E12000002,North West,region,2021-02-27,51697
E12000002,North West,region,2021-02-26,64063
E12000002,North West,region,2021-02-25,60889
E12000002,North West,region,2021-02-24,53196
E12000002,North West,region,2021-02-23,34291
E12000002,North West,region,2021-02-22,18001
E12000002,North West,region,2021-02-21,15644
E12000002,North West,region,2021-02-20,36488
E12000002,North West,region,2021-02-19,44074
E12000002,North West,region,2021-02-18,55811
E12000002,North West,region,2021-02-17,55146
E12000002,North West,region,2021-02-16,38196
E12000002,North West,region,2021-02-15,24170
E12000002,North West,region,2021-02-14,18818
E12000002,North West,region,2021-02-13,55981
E12000002,North West,region,2021-02-12,48135
E12000002,North West,region,2021-02-11,43442
E12000002,North West,region,2021-02-10,43151
E12000002,North West,region,2021-02-09,38684
E12000002,North West,region,2021-02-08,26126
E12000002,North West,region,2021-02-07,20138
E12000002,North West,region,2021-02-06,56970
E12000002,North West,region,2021-02-05,54675
E12000002,North West,region,2021-02-04,54121
E12000002,North West,region,2021-02-03,51435
E12000002,North West,region,2021-02-02,40083
E12000002,North West,region,2021-02-01,34890
E12000002,North West,region,2021-01-31,33338
E12000002,North West,region,2021-01-30,58902
E12000002,North West,region,2021-01-29,67052
E12000002,North West,region,2021-01-28,48251
E12000002,North West,region,2021-01-27,34738
E12000002,North West,region,2021-01-26,32290
E12000002,North West,region,2021-01-25,27617
E12000002,North West,region,2021-01-24,30123
E12000002,North West,region,2021-01-23,56952
E12000002,North West,region,2021-01-22,65788
E12000002,North West,region,2021-01-21,58226
E12000002,North West,region,2021-01-20,41777
E12000002,North West,region,2021-01-19,48538
E12000002,North West,region,2021-01-18,24169
E12000002,North West,region,2021-01-17,17557
E12000002,North West,region,2021-01-16,34950
E12000002,North West,region,2021-01-15,50398
E12000002,North West,region,2021-01-14,48101
E12000002,North West,region,2021-01-13,36426
E12000002,North West,region,2021-01-12,26557
E12000002,North West,region,2021-01-11,16903
E12000002,North West,region,2021-01-10,13500
E12000002,North West,region,2021-01-09,28201
E12000002,North West,region,2021-01-08,39548
E12000002,North West,region,2021-01-07,29449
E12000002,North West,region,2021-01-06,12821
E12000002,North West,region,2021-01-05,7863
E12000002,North West,region,2021-01-04,3089
E12000002,North West,region,2021-01-03,1962
