areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000001,North East,region,2021-04-22,5519
E12000001,North East,region,2021-04-21,4654
E12000001,North East,region,2021-04-20,4967
E12000001,North East,region,2021-04-19,4329
E12000001,North East,region,2021-04-18,3905
E12000001,North East,region,2021-04-17,4995
E12000001,North East,region,2021-04-16,5360
E12000001,North East,region,2021-04-15,6389
E12000001,North East,region,2021-04-14,4406
E12000001,North East,region,2021-04-13,2702
E12000001,North East,region,2021-04-12,2231
E12000001,North East,region,2021-04-11,4222
E12000001,North East,region,2021-04-10,4865
E12000001,North East,region,2021-04-09,6608
E12000001,North East,region,2021-04-08,4727
E12000001,North East,region,2021-04-07,6103
E12000001,North East,region,2021-04-06,4336
E12000001,North East,region,2021-04-05,2708
E12000001,North East,region,2021-04-04,3705
E12000001,North East,region,2021-04-03,8272
E12000001,North East,region,2021-04-02,4303
E12000001,North East,region,2021-04-01,7199
E12000001,North East,region,2021-03-31,8507
E12000001,North East,region,2021-03-30,9944
E12000001,North East,region,2021-03-29,8593
E12000001,North East,region,2021-03-28,11953
E12000001,North East,region,2021-03-27,20120
E12000001,North East,region,2021-03-26,16105
E12000001,North East,region,2021-03-25,17997
E12000001,North East,region,2021-03-24,15477
E12000001,North East,region,2021-03-23,15957
E12000001,North East,region,2021-03-22,11464
E12000001,North East,region,2021-03-21,13517
E12000001,North East,region,2021-03-20,35946
E12000001,North East,region,2021-03-19,26291
E12000001,North East,region,2021-03-18,24318
E12000001,North East,region,2021-03-17,19870
E12000001,North East,region,2021-03-16,17982
E12000001,North East,region,2021-03-15,15100
E12000001,North East,region,2021-03-14,15434
E12000001,North East,region,2021-03-13,17763
E12000001,North East,region,2021-03-12,13570
E12000001,North East,region,2021-03-11,5296
E12000001,North East,region,2021-03-10,6918
E12000001,North East,region,2021-03-09,7220
E12000001,North East,region,2021-03-08,7019
E12000001,North East,region,2021-03-07,7342
E12000001,North East,region,2021-03-06,14127
E12000001,North East,region,2021-03-05,20392
E12000001,North East,region,2021-03-04,18770
E12000001,North East,region,2021-03-03,8113
E12000001,North East,region,2021-03-02,3297
E12000001,North East,region,2021-03-01,4632
E12000001,North East,region,2021-02-28,4538
E12000001,North East,region,2021-02-27,11776
E12000001,North East,region,2021-02-26,18994
E12000001,North East,region,2021-02-25,20266
E12000001,North East,region,2021-02-24,19124
E12000001,North East,region,2021-02-23,14240
E12000001,North East,region,2021-02-22,4492
E12000001,North East,region,2021-02-21,5514
E12000001,North East,region,2021-02-20,15886
E12000001,North East,region,2021-02-19,17059
E12000001,North East,region,2021-02-18,18040
E12000001,North East,region,2021-02-17,22651
E12000001,North East,region,2021-02-16,16050
E12000001,North East,region,2021-02-15,10485
E12000001,North East,region,2021-02-14,7981
E12000001,North East,region,2021-02-13,23892
E12000001,North East,region,2021-02-12,19977
E12000001,North East,region,2021-02-11,20211
E12000001,North East,region,2021-02-10,20961
E12000001,North East,region,2021-02-09,14827
E12000001,North East,region,2021-02-08,11682
E12000001,North East,region,2021-02-07,17205
E12000001,North East,region,2021-02-06,25873
E12000001,North East,region,2021-02-05,16745
E12000001,North East,region,2021-02-04,18720
E12000001,North East,region,2021-02-03,15464
E12000001,North East,region,2021-02-02,9732
E12000001,North East,region,2021-02-01,8859
E12000001,North East,region,2021-01-31,11961
E12000001,North East,region,2021-01-30,22075
E12000001,North East,region,2021-01-29,21789
E12000001,North East,region,2021-01-28,13433
