areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000009,South West,region,2021-03-14,19046
E12000009,South West,region,2021-03-13,58572
E12000009,South West,region,2021-03-12,33054
E12000009,South West,region,2021-03-11,13904
E12000009,South West,region,2021-03-10,20639
E12000009,South West,region,2021-03-09,14363
E12000009,South West,region,2021-03-08,16308
E12000009,South West,region,2021-03-07,9933
E12000009,South West,region,2021-03-06,43758
E12000009,South West,region,2021-03-05,35384
E12000009,South West,region,2021-03-04,40001
E12000009,South West,region,2021-03-03,34881
E12000009,South West,region,2021-03-02,19248
E12000009,South West,region,2021-03-01,17328
E12000009,South West,region,2021-02-28,14207
E12000009,South West,region,2021-02-27,42292
E12000009,South West,region,2021-02-26,48416
E12000009,South West,region,2021-02-25,49543
E12000009,South West,region,2021-02-24,47091
E12000009,South West,region,2021-02-23,31278
E12000009,South West,region,2021-02-22,14695
E12000009,South West,region,2021-02-21,6793
E12000009,South West,region,2021-02-20,36922
E12000009,South West,region,2021-02-19,34059
E12000009,South West,region,2021-02-18,42613
E12000009,South West,region,2021-02-17,46112
E12000009,South West,region,2021-02-16,29456
E12000009,South West,region,2021-02-15,22513
E12000009,South West,region,2021-02-14,19350
E12000009,South West,region,2021-02-13,56001
E12000009,South West,region,2021-02-12,50359
E12000009,South West,region,2021-02-11,52835
E12000009,South West,region,2021-02-10,38207
E12000009,South West,region,2021-02-09,40838
E12000009,South West,region,2021-02-08,29492
E12000009,South West,region,2021-02-07,31228
E12000009,South West,region,2021-02-06,63314
E12000009,South West,region,2021-02-05,46531
E12000009,South West,region,2021-02-04,45593
E12000009,South West,region,2021-02-03,41872
E12000009,South West,region,2021-02-02,32274
E12000009,South West,region,2021-02-01,27686
E12000009,South West,region,2021-01-31,26587
E12000009,South West,region,2021-01-30,59352
E12000009,South West,region,2021-01-29,53693
E12000009,South West,region,2021-01-28,35271
E12000009,South West,region,2021-01-27,26260
E12000009,South West,region,2021-01-26,27328
E12000009,South West,region,2021-01-25,22487
E12000009,South West,region,2021-01-24,20204
