areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000006,East of England,region,2021-01-09,13572
E12000006,East of England,region,2021-01-08,17725
E12000006,East of England,region,2021-01-07,17061
E12000006,East of England,region,2021-01-06,9228
E12000006,East of England,region,2021-01-05,6492
E12000006,East of England,region,2021-01-04,3290
E12000006,East of England,region,2021-01-03,1519
E12000006,East of England,region,2021-01-02,1920
E12000006,East of England,region,2021-01-01,2776
E12000006,East of England,region,2020-12-31,7557
E12000006,East of England,region,2020-12-30,8049
E12000006,East of England,region,2020-12-29,4027
E12000006,East of England,region,2020-12-28,551
E12000006,East of England,region,2020-12-27,143
E12000006,East of England,region,2020-12-26,93
E12000006,East of England,region,2020-12-25,34
E12000006,East of England,region,2020-12-24,2111
E12000006,East of England,region,2020-12-23,4675
E12000006,East of England,region,2020-12-22,4267
E12000006,East of England,region,2020-12-21,4238
E12000006,East of England,region,2020-12-20,6061
E12000006,East of England,region,2020-12-19,7883
E12000006,East of England,region,2020-12-18,7555
E12000006,East of England,region,2020-12-17,12025
E12000006,East of England,region,2020-12-16,13070
E12000006,East of England,region,2020-12-15,9314
E12000006,East of England,region,2020-12-14,1710
E12000006,East of England,region,2020-12-13,1471
E12000006,East of England,region,2020-12-12,1219
E12000006,East of England,region,2020-12-11,1632
E12000006,East of England,region,2020-12-10,1700
E12000006,East of England,region,2020-12-09,1286
E12000006,East of England,region,2020-12-08,263
